talk_id,title,speaker,recorded_date,published_date,event,duration,views,likes
1.0,Averting the climate crisis,Al Gore,2006-02-25,2006-06-27,TED2006,957.0,3681537.0,110000.0
7.0,Simplicity sells,David Pogue,2006-02-24,2006-06-27,TED2006,1266.0,2012797.0,60000.0
53.0,Greening the ghetto,Majora Carter,2006-02-26,2006-06-27,TED2006,1096.0,3006315.0,90000.0
92.0,The best stats you've ever seen,Hans Rosling,2006-02-22,2006-06-27,TED2006,1176.0,15432904.0,462000.0
66.0,Do schools kill creativity?,Sir Ken Robinson,2006-02-25,2006-06-27,TED2006,1151.0,73935964.0,2200000.0
86.0,Letting go of God,Julia Sweeney,2006-02-24,2006-07-10,TED2006,978.0,4836214.0,145000.0
49.0,Behind the design of Seattle's library,Joshua Prince-Ramus,2006-02-23,2006-07-10,TED2006,1184.0,1261975.0,37000.0
71.0,A life of purpose,Rick Warren,2006-02-25,2006-07-18,TED2006,1248.0,4300620.0,129000.0
94.0,Let's teach religion -- all religion -- in schools,Dan Dennett,2006-02-02,2006-07-18,TED2006,1471.0,4227594.0,126000.0
54.0,My wish: A call for open-source architecture,Cameron Sinclair,2006-02-26,2006-07-25,TED2006,1394.0,1372030.0,41000.0
55.0,My wish: A global day of film,Jehane Noujaim,2006-02-26,2006-07-25,TED2006,1524.0,491578.0,14000.0
58.0,My wish: Help me stop pandemics,Larry Brilliant,2006-02-23,2006-07-25,TED2006,1536.0,1425026.0,42000.0
41.0,One Laptop per Child,Nicholas Negroponte,2006-02-23,2006-08-01,TED2006,1043.0,496750.0,14000.0
65.0,The radical promise of the multi-touch interface,Jeff Han,2006-02-06,2006-08-01,TED2006,514.0,4849005.0,145000.0
46.0,"Improvising on piano, aged 14",Jennifer Lin,2004-02-26,2006-08-08,TED2004,1431.0,1874170.0,56000.0
45.0,An 11-year-old's magical violin,Sirena Huang,2006-02-23,2006-08-08,TED2006,1467.0,3384299.0,101000.0
27.0,"Organic design, inspired by nature",Ross Lovegrove,2005-02-25,2006-08-15,TED2005,1156.0,1332394.0,39000.0
2.0,Simple designs to save a life,Amy Smith,2006-02-24,2006-08-15,TED2006,886.0,1829187.0,54000.0
37.0,The birth of Wikipedia,Jimmy Wales,2005-07-14,2006-08-21,TEDGlobal 2005,1188.0,1465797.0,43000.0
25.0,The birth of the open-source learning revolution,Richard Baraniuk,2006-02-23,2006-08-21,TED2006,1100.0,1158184.0,34000.0
21.0,Meet the founder of the blog revolution,Mena Trott,2006-02-23,2006-08-25,TED2006,992.0,590681.0,17000.0
87.0,Nerdcore comedy,Ze Frank,2004-02-24,2006-08-25,TED2004,1123.0,7384634.0,221000.0
16.0,"Why we love, why we cheat",Helen Fisher,2006-02-24,2006-09-06,TED2006,1394.0,12217957.0,366000.0
64.0,Happiness in body and soul,Eve Ensler,2004-02-04,2006-09-06,TED2004,1212.0,1409718.0,42000.0
98.0,Why the universe seems so strange,Richard Dawkins,2005-07-07,2006-09-12,TEDGlobal 2005,1302.0,4215390.0,126000.0
47.0,Chemical scum that dream of distant quasars,David Deutsch,2005-07-14,2006-09-12,TEDGlobal 2005,1126.0,2701742.0,81000.0
20.0,"Choice, happiness and spaghetti sauce",Malcolm Gladwell,2004-02-26,2006-09-19,TED2004,1036.0,9359453.0,280000.0
29.0,The freakonomics of crack dealing,Steven Levitt,2004-02-27,2006-09-19,TED2004,1261.0,4259724.0,127000.0
97.0,The surprising science of happiness,Dan Gilbert,2004-02-02,2006-09-26,TED2004,1251.0,20211408.0,606000.0
93.0,The paradox of choice,Barry Schwartz,2005-07-15,2006-09-26,TEDGlobal 2005,1163.0,17208557.0,516000.0
12.0,Meet the future of cancer research,Eva Vertes,2005-02-26,2006-10-02,TED2005,1115.0,1181086.0,35000.0
39.0,A roadmap to end aging,Aubrey de Grey,2005-07-14,2006-10-02,TEDGlobal 2005,1354.0,4657530.0,139000.0
91.0,Invest in Africa's own solutions,Jacqueline Novogratz,2005-07-01,2006-10-10,TEDGlobal 2005,758.0,1135203.0,34000.0
79.0,How mobile phones can fight poverty,Iqbal Quadir,2005-07-13,2006-10-10,TEDGlobal 2005,938.0,632027.0,18000.0
75.0,Why we should invest in a free press,Sasa Vucinic,2005-07-14,2006-10-18,TEDGlobal 2005,1066.0,690515.0,20000.0
3.0,How to rebuild a broken state,Ashraf Ghani,2005-07-12,2006-10-18,TEDGlobal 2005,1105.0,1100864.0,33000.0
89.0,Why did I ski to the North Pole?,Ben Saunders,2005-02-24,2006-10-25,TED2005,1069.0,1020106.0,30000.0
4.0,The real future of space exploration,Burt Rutan,2006-02-24,2006-10-25,TED2006,1157.0,2563767.0,76000.0
56.0,My wish: Manufactured landscapes and green education,Edward Burtynsky,2005-02-17,2006-10-31,TED2005,2051.0,1421267.0,42000.0
59.0,My wish: Three actions for Africa,Bono,2005-02-24,2006-10-31,TED2005,1658.0,861449.0,25000.0
57.0,My wish: Three unusual medical inventions,Robert Fischell,2005-02-24,2006-10-31,TED2005,1596.0,550580.0,16000.0
67.0,How juries are fooled by statistics,Peter Donnelly,2005-07-14,2006-11-08,TEDGlobal 2005,1266.0,1378197.0,41000.0
22.0,Why people believe weird things,Michael Shermer,2006-02-23,2006-11-08,TED2006,791.0,8277475.0,248000.0
19.0,How technology evolves,Kevin Kelly,2005-02-24,2006-11-14,TED2005,1180.0,2266846.0,68000.0
38.0,The accelerating power of technology,Ray Kurzweil,2005-02-24,2006-11-14,TED2005,1362.0,3006253.0,90000.0
23.0,Fight injustice with raw video,Peter Gabriel,2006-02-23,2006-12-06,TED2006,832.0,1033387.0,31000.0
26.0,If I controlled the Internet,Rives,2006-11-30,2006-12-14,TEDSalon 2006,227.0,2366391.0,70000.0
70.0,8 secrets of success,Richard St. John,2005-02-23,2006-12-14,TED2005,196.0,16355988.0,490000.0
10.0,The killer American diet that's sweeping the planet,Dean Ornish,2006-02-23,2006-12-14,TED2006,184.0,2861413.0,85000.0
62.0,Global priorities bigger than climate change,Bjorn Lomborg,2005-02-02,2007-01-02,TED2005,987.0,1810668.0,54000.0
36.0,The hidden world of shadow cities,Robert Neuwirth,2005-07-14,2007-01-02,TEDGlobal 2005,830.0,924126.0,27000.0
34.0,Photos of endangered cultures,Phil Borges,2006-02-23,2007-01-09,TED2006,1100.0,1082844.0,32000.0
69.0,Dreams from endangered cultures,Wade Davis,2003-02-03,2007-01-09,TED2003,1307.0,4719950.0,141000.0
42.0,Is this our final century?,Martin Rees,2005-07-14,2007-01-17,TEDGlobal 2005,1032.0,3071168.0,92000.0
68.0,Progress is not a zero-sum game,Robert Wright,2006-02-02,2007-01-17,TED2006,1137.0,2033076.0,60000.0
63.0,The era of open innovation,Charles Leadbeater,2005-07-14,2007-01-31,TEDGlobal 2005,1121.0,1879746.0,56000.0
61.0,"How the ""ghost map"" helped end a killer disease",Steven Johnson,2006-11-30,2007-01-31,TEDSalon 2006,590.0,997443.0,29000.0
60.0,Four American characters,Anna Deavere Smith,2005-02-25,2007-02-09,TED2005,1371.0,1314509.0,39000.0
24.0,"A dance of ""Symbiosis""",Pilobolus,2005-02-25,2007-02-09,TED2005,811.0,4436076.0,133000.0
90.0,Unleash your creativity in a Fab Lab,Neil Gershenfeld,2006-02-02,2007-02-19,TED2006,1025.0,908689.0,27000.0
48.0,Everyday inventions,Saul Griffith,2006-02-23,2007-02-19,TED2006,856.0,601775.0,18000.0
73.0,In praise of slowness,Carl Honoré,2005-07-07,2007-02-28,TEDGlobal 2005,1140.0,3331257.0,99000.0
83.0,My wish: Build the Encyclopedia of Life,E.O. Wilson,2007-03-08,2007-04-03,TED2007,1324.0,1682974.0,50000.0
85.0,My wish: Rebuilding Rwanda,Bill Clinton,2007-03-08,2007-04-03,TED2007,1422.0,960769.0,28000.0
84.0,My wish: Let my photographs bear witness,James Nachtwey,2007-03-08,2007-04-03,TED2007,1291.0,1748600.0,52000.0
50.0,Happiness by design,Stefan Sagmeister,2004-02-02,2007-04-05,TED2004,916.0,2333488.0,70000.0
11.0,What separates us from chimpanzees?,Jane Goodall,2003-03-01,2007-04-05,TED2003,1630.0,2259890.0,67000.0
28.0,How to get your ideas to spread,Seth Godin,2003-02-27,2007-04-05,TED2003,1007.0,7255255.0,217000.0
32.0,"Art with wire, sugar, chocolate and string",Vik Muniz,2003-02-27,2007-04-05,TED2003,876.0,1470936.0,44000.0
76.0,The gentle genius of bonobos,Susan Savage-Rumbaugh,2004-02-02,2007-04-05,TED2004,1031.0,2961648.0,88000.0
40.0,The story of life in photographs,Frans Lanting,2005-02-02,2007-04-05,TED2005,963.0,2198558.0,65000.0
14.0,Software (as) art,Golan Levin,2004-02-27,2007-04-05,TED2004,879.0,677436.0,20000.0
31.0,How architecture can connect us,Thom Mayne,2005-02-25,2007-04-05,TED2005,1226.0,886043.0,26000.0
81.0,"Singing ""What I Want""",Nora York,2006-12-14,2007-04-05,TEDSalon 2006,256.0,454900.0,13000.0
80.0,The life code that will reshape the future,Juan Enriquez,2003-02-02,2007-04-05,TED2003,1326.0,854664.0,25000.0
78.0,Visual illusions that show how we (mis)think,Al Seckel,2004-02-26,2007-04-05,TED2004,859.0,2632421.0,78000.0
77.0,The shrimp with a kick!,Sheila Patek,2004-02-25,2007-04-05,TED2004,971.0,1814042.0,54000.0
9.0,To invent is to give,Dean Kamen,2002-02-02,2007-04-05,TED2002,1193.0,826203.0,24000.0
74.0,The route to a sustainable future,Alex Steffen,2005-07-07,2007-04-05,TEDGlobal 2005,1034.0,1837244.0,55000.0
5.0,Great cars are great art,Chris Bangle,2002-02-02,2007-04-05,TED2002,1184.0,1020567.0,30000.0
6.0,Sampling the ocean's DNA,Craig Venter,2005-02-24,2007-04-05,TEDGlobal 2005,992.0,661795.0,19000.0
43.0,Design is in the details,Paul Bennett,2005-07-14,2007-04-05,TEDGlobal 2005,834.0,1005228.0,30000.0
44.0,A philosophical quest for our biggest problems,Nick Bostrom,2005-07-14,2007-04-05,TEDGlobal 2005,998.0,1029842.0,30000.0
18.0,Biomimicry's surprising lessons from nature's engineers,Janine Benyus,2005-02-24,2007-04-05,TED2005,1379.0,2522886.0,75000.0
35.0,How we discovered DNA,James Watson,2005-02-02,2007-04-05,TED2005,1197.0,2064268.0,61000.0
99.0,"Global warming's theme song, ""Manhattan in January""",Jill Sobule,2006-02-26,2007-04-06,TED2006,142.0,732545.0,21000.0
102.0,The illusion of consciousness,Dan Dennett,2003-02-27,2007-04-06,TED2003,1294.0,4474847.0,134000.0
103.0,How to truly listen,Evelyn Glennie,2003-02-02,2007-04-06,TED2003,1915.0,6598727.0,197000.0
104.0,Cradle to cradle design,William McDonough,2005-02-02,2007-04-06,TED2005,1185.0,2025691.0,60000.0
101.0,Casting a spell on the cello,Caroline Lavelle,2005-02-02,2007-04-06,TED2005,445.0,503466.0,15000.0
105.0,The electricity metaphor for the web's future,Jeff Bezos,2003-02-02,2007-04-09,TED2003,1016.0,2291611.0,68000.0
108.0,A mockingbird remix of TED2006,Rives,2006-02-02,2007-04-09,TED2006,237.0,837976.0,25000.0
110.0,"""Kiteflyer's Hill""",Eddi Reader,2003-02-02,2007-04-14,TED2003,364.0,597408.0,17000.0
109.0,"""What You've Got""",Eddi Reader,2003-02-02,2007-04-14,TED2003,299.0,582364.0,17000.0
112.0,Why would God create a tsunami?,Tom Honey,2005-02-02,2007-04-16,TED2005,1159.0,707508.0,21000.0
113.0,Militant atheism,Richard Dawkins,2002-02-02,2007-04-16,TED2002,1736.0,6615677.0,198000.0
114.0,A comic sendup of TED2006,Tom Rielly,2006-02-02,2007-04-16,TED2006,1181.0,702838.0,21000.0
115.0,"""La Vie en Rose""",Rachelle Garniez,2004-02-02,2007-04-16,TED2004,187.0,489771.0,14000.0
72.0,Technology's long tail,Chris Anderson,2004-02-02,2007-04-27,TED2004,844.0,1100846.0,33000.0
117.0,Cape Breton fiddling in reel time,Natalie MacMaster,2002-02-02,2007-05-01,TED2002,297.0,856830.0,25000.0
118.0,The genesis of Google,Sergey Brin + Larry Page,2004-02-02,2007-05-03,TED2004,1219.0,1945221.0,58000.0
119.0,"""Black Men Ski""",Stew,2006-03-03,2007-05-07,TED2006,263.0,720744.0,21000.0
121.0,The ghastly tragedy of the suburbs,James Howard Kunstler,2004-02-02,2007-05-12,TED2004,1171.0,2247799.0,67000.0
122.0,Human-centered design,David Kelley,2002-02-02,2007-05-15,TED2002,1007.0,1184748.0,35000.0
123.0,What squatter cities can teach us,Stewart Brand,2006-02-02,2007-05-17,TED2006,171.0,1176446.0,35000.0
125.0,How brain science will change computing,Jeff Hawkins,2003-02-02,2007-05-21,TED2003,1198.0,1751261.0,52000.0
126.0,Swim with the giant sunfish,Tierney Thys,2003-02-02,2007-05-21,TED2003,988.0,1482994.0,44000.0
129.0,How PhotoSynth can connect the world's images,Blaise Agüera y Arcas,2007-03-03,2007-05-27,TED2007,436.0,6038629.0,181000.0
128.0,Salvation (and profit) in greentech,John Doerr,2007-03-03,2007-05-27,TED2007,1052.0,1198535.0,35000.0
127.0,Want to help Africa? Do business here,Ngozi Okonjo-Iweala,2007-03-03,2007-05-30,TED2007,1193.0,1547895.0,46000.0
131.0,Rethink the desktop with BumpTop,Anand Agarawala,2007-03-03,2007-06-05,TED2007,265.0,1717779.0,51000.0
130.0,We can be Buddhas,Robert Thurman,2006-12-01,2007-06-06,TEDSalon 2006,712.0,2337750.0,70000.0
8.0,A memorial at Ground Zero,David Rockwell,2002-02-02,2007-06-12,TED2002,1462.0,465762.0,13000.0
33.0,Let's rethink America's military strategy,Thomas Barnett,2005-02-02,2007-06-14,TED2005,1408.0,1414384.0,42000.0
138.0,"A string quartet plays ""Blue Room""",Ethel,2006-02-02,2007-06-18,TED2006,200.0,437053.0,13000.0
139.0,Tour Microsoft's Virtual Earth,Stephen Lawler,2007-03-03,2007-06-20,TED2007,356.0,351168.0,10000.0
140.0,New insights on poverty,Hans Rosling,2007-03-03,2007-06-25,TED2007,1123.0,3939268.0,118000.0
141.0,Inside the world's deepest caves,Bill Stone,2007-03-03,2007-06-27,TED2007,1049.0,2249518.0,67000.0
116.0,Dangerous memes,Dan Dennett,2002-02-02,2007-07-02,TED2002,913.0,2076049.0,62000.0
142.0,The potential of regenerative medicine,Alan Russell,2006-02-02,2007-07-04,TED2006,1151.0,1854480.0,55000.0
144.0,The Web's secret stories,Jonathan Harris,2007-03-03,2007-07-08,TED2007,1016.0,1191930.0,35000.0
143.0,Flip your thinking on AIDS in Africa,Emily Oster,2007-03-03,2007-07-12,TED2007,921.0,953505.0,28000.0
148.0,The  4 a.m. mystery,Rives,2007-03-03,2007-07-17,TED2007,532.0,4351623.0,130000.0
146.0,"Spore, birth of a game",Will Wright,2007-03-03,2007-07-17,TED2007,983.0,1444655.0,43000.0
147.0,Visualizing the wonder of a living cell,David Bolinsky,2007-03-03,2007-07-22,TED2007,572.0,2336557.0,70000.0
149.0,How to get (a new) hip,Allison Hunt,2007-03-03,2007-07-24,TED2007,275.0,651515.0,19000.0
151.0,Africa's cheetahs versus hippos,George Ayittey,2007-06-05,2007-07-30,TEDGlobal 2007,1055.0,799242.0,23000.0
152.0,Aid versus trade,Ngozi Okonjo-Iweala,2007-06-07,2007-07-31,TEDGlobal 2007,1316.0,716783.0,21000.0
153.0,How I built a windmill,William Kamkwamba,2007-06-05,2007-07-31,TEDGlobal 2007,238.0,3662156.0,109000.0
154.0,Why invest in Africa,Euvin Naidoo,2007-06-04,2007-07-31,TEDGlobal 2007,1127.0,538159.0,16000.0
156.0,How to educate leaders? Liberal arts,Patrick Awuah,2007-06-06,2007-08-03,TEDGlobal 2007,1036.0,1983340.0,59000.0
155.0,Telling stories from Africa,Chris Abani,2007-06-06,2007-08-09,TEDGlobal 2007,1043.0,783140.0,23000.0
157.0,Patient capitalism,Jacqueline Novogratz,2007-06-05,2007-08-12,TEDGlobal 2007,1089.0,1588698.0,47000.0
158.0,"""Thula Mama""",Vusi Mahlasela,2007-06-07,2007-08-15,TEDGlobal 2007,592.0,740764.0,22000.0
169.0,"""Woza""",Vusi Mahlasela,2007-06-08,2007-08-21,TEDGlobal 2007,286.0,611061.0,18000.0
170.0,My journey into movies that matter,Jeff Skoll,2007-03-03,2007-08-21,TED2007,920.0,859338.0,25000.0
82.0,"Luke, a new prosthetic arm for soldiers",Dean Kamen,2007-03-09,2007-08-28,TED2007,295.0,1930955.0,57000.0
161.0,The joy of lexicography,Erin McKean,2007-03-03,2007-08-30,TED2007,937.0,1412326.0,42000.0
159.0,Aid for Africa? No thanks.,Andrew Mwenda,2007-06-06,2007-09-04,TEDGlobal 2007,1014.0,1390806.0,41000.0
162.0,"My creations, a new form of life",Theo Jansen,2007-03-03,2007-09-06,TED2007,479.0,5483641.0,164000.0
164.0,What our language habits reveal,Steven Pinker,2005-07-07,2007-09-09,TEDGlobal 2005,1035.0,2670990.0,80000.0
163.0,The surprising decline in violence,Steven Pinker,2007-03-03,2007-09-10,TED2007,1141.0,3443826.0,103000.0
171.0,An Iraq war movie crowd-sourced from soldiers,Deborah Scranton,2007-03-03,2007-09-13,TED2007,1043.0,595987.0,17000.0
168.0,The search for humanity's roots,Zeresenay Alemseged,2007-06-07,2007-09-18,TEDGlobal 2007,937.0,1216875.0,36000.0
172.0,Designing for simplicity,John Maeda,2007-03-03,2007-09-20,TED2007,945.0,1599584.0,47000.0
167.0,10 ways the world could end,Stephen Petranek,2002-02-02,2007-09-25,TED2002,1768.0,1991951.0,59000.0
176.0,A flight on solar wings,Paul MacCready,2003-02-02,2007-09-26,TED2003,1266.0,888866.0,26000.0
178.0,This is Saturn,Carolyn Porco,2007-03-03,2007-10-01,TED2007,1015.0,3120927.0,93000.0
179.0,My magic moves,Kenichi Ebina,2007-03-03,2007-10-03,TED2007,198.0,1965139.0,58000.0
181.0,"Life at 30,000 feet",Richard Branson,2007-03-03,2007-10-09,TED2007,1778.0,1975395.0,59000.0
165.0,"Building ""self-aware"" robots",Hod Lipson,2007-03-06,2007-10-11,TED2007,364.0,1524196.0,45000.0
182.0,The illustrated woman,Maira Kalman,2007-03-03,2007-10-16,TED2007,1036.0,851377.0,25000.0
190.0,The anthropology of mobile phones,Jan Chipchase,2007-03-03,2007-10-18,TED2007,949.0,836234.0,25000.0
184.0,3 clues to understanding your brain,VS Ramachandran,2007-03-03,2007-10-21,TED2007,1400.0,5496455.0,164000.0
185.0,A commodities exchange for Ethiopia,Eleni Gabre-Madhin,2007-06-06,2007-10-25,TEDGlobal 2007,1220.0,827885.0,24000.0
189.0,How electroshock therapy changed me,Sherwin Nuland,2001-02-02,2007-10-30,TED2001,1324.0,2279842.0,68000.0
191.0,The habits of happiness,Matthieu Ricard,2004-02-02,2007-11-01,TED2004,1240.0,10325421.0,309000.0
187.0,Laws that choke creativity,Lawrence Lessig,2007-03-03,2007-11-06,TED2007,1122.0,2465377.0,73000.0
183.0,Playing with DNA that self-assembles,Paul Rothemund,2007-03-03,2007-11-08,TED2007,286.0,492087.0,14000.0
192.0,A critical look at geoengineering against climate change,David Keith,2007-09-09,2007-11-13,TEDSalon 2007 Hot Science,939.0,1504211.0,45000.0
193.0,Using biology to rethink the energy challenge,Juan Enriquez,2007-09-09,2007-11-15,TEDSalon 2007 Hot Science,1071.0,1518136.0,45000.0
177.0,The case for optimism,Larry Brilliant,2007-01-01,2007-11-21,Skoll World Forum 2007,1239.0,560095.0,16000.0
195.0,The sticky wonder of gecko feet,Robert Full,2005-02-02,2007-11-27,TED2005,1151.0,949690.0,28000.0
198.0,The fractals at the heart of African designs,Ron Eglash,2007-06-06,2007-11-29,TEDGlobal 2007,997.0,1832599.0,54000.0
197.0,Design and destiny,Philippe Starck,2007-03-03,2007-12-04,TED2007,1014.0,2404035.0,72000.0
194.0,"Beauty, truth and ... physics?",Murray Gell-Mann,2007-03-03,2007-12-06,TED2007,948.0,1503269.0,45000.0
51.0,Winning the oil endgame,Amory Lovins,2005-02-02,2007-12-11,TED2005,1164.0,1076537.0,32000.0
199.0,"A performance of ""Mathemagic""",Arthur Benjamin,2005-02-02,2007-12-13,TED2005,901.0,10017711.0,300000.0
200.0,Why aren't we more compassionate?,Daniel Goleman,2007-03-03,2007-12-18,TED2007,780.0,2699905.0,80000.0
201.0,The lost art of letter-writing,Lakshmi Pratury,2007-03-03,2007-12-20,TED2007,235.0,814960.0,24000.0
202.0,5 dangerous things you should let your kids do,Gever Tulley,2007-03-03,2007-12-21,TED2007,545.0,5435765.0,163000.0
204.0,Tales of passion,Isabel Allende,2007-03-03,2008-01-03,TED2007,1062.0,5272620.0,158000.0
203.0,We're worried about local warming ... in your lap,Yossi Vardi,2007-03-07,2008-01-04,TED2007,361.0,1103067.0,33000.0
145.0,The emergent genius of ant colonies,Deborah Gordon,2003-02-02,2008-01-08,TED2003,1211.0,1249938.0,37000.0
205.0,The mystery box,J.J. Abrams,2007-03-03,2008-01-10,TED2007,1068.0,4361508.0,130000.0
206.0,Underwater astonishments,David Gallo,2007-03-03,2008-01-11,TED2007,308.0,16419294.0,492000.0
207.0,Treat design as art,Paola Antonelli,2007-03-03,2008-01-15,TED2007,1077.0,708783.0,21000.0
13.0,"A master architect asks, Now what?",Frank Gehry,2002-02-28,2008-01-17,TED2002,1307.0,1116635.0,33000.0
188.0,"""Tembererana""",Raul Midon,2007-03-03,2008-01-18,TED2007,626.0,553263.0,16000.0
209.0,"Rebuilding a neighborhood with beauty, dignity, hope",Bill Strickland,2002-02-02,2008-01-20,TED2002,2114.0,767401.0,23000.0
208.0,The life-long learner,Bernie Dunlap,2007-03-03,2008-01-23,TED2007,1128.0,2245973.0,67000.0
196.0,The music wars,David Pogue,2007-03-03,2008-01-24,TED2007,238.0,693067.0,20000.0
210.0,An unusual glimpse at celebrity,Alison Jackson,2005-07-07,2008-01-28,TEDGlobal 2005,1043.0,748462.0,22000.0
211.0,TED's nonprofit transition,Chris Anderson,2002-02-02,2008-01-30,TED2002,755.0,391971.0,11000.0
212.0,The idea behind Zipcar (and what comes next),Robin Chase,2007-03-03,2008-01-31,TED2007,805.0,547892.0,16000.0
213.0,A song of the city,Jaime Lerner,2007-03-03,2008-02-04,TED2007,923.0,791070.0,23000.0
215.0,An illustrated journey through Rome,David Macaulay,2002-02-02,2008-02-06,TED2002,1280.0,787682.0,23000.0
214.0,A plant's-eye view,Michael Pollan,2007-03-03,2008-02-07,TED2007,1032.0,1898020.0,56000.0
216.0,The new power of collaboration,Howard Rheingold,2005-02-02,2008-02-11,TED2005,1157.0,1315631.0,39000.0
218.0,The untouchable music of the theremin,Pamelia Kurstin,2002-02-02,2008-02-13,TED2002,1137.0,2262119.0,67000.0
221.0,The story of Project Orion,George Dyson,2002-02-02,2008-02-14,TED2002,498.0,866392.0,25000.0
219.0,Building uniqueness,Moshe Safdie,2002-03-03,2008-02-18,TED2002,1047.0,638504.0,19000.0
222.0,The Jill and Julia Show,Jill Sobule + Julia Sweeney,2007-03-03,2008-02-20,TED2007,361.0,555611.0,16000.0
223.0,Juggle and jest,Raspyni Brothers,2002-02-02,2008-02-22,TED2002,914.0,867591.0,26000.0
220.0,A parable for Kenya,Joseph Lekuton,2007-06-06,2008-02-25,TEDGlobal 2007,307.0,240125.0,7200.0
224.0,A preview of the WorldWide Telescope,Roy Gould + Curtis Wong,2008-02-27,2008-02-27,TED2008,388.0,1155041.0,34000.0
225.0,Model rocketry,Steve Jurvetson,2007-03-03,2008-02-27,TED2007,182.0,469236.0,14000.0
228.0,A powerful idea about ideas,Alan Kay,2007-03-03,2008-03-04,TED2007,1217.0,878728.0,26000.0
227.0,On the verge of creating synthetic life,Craig Venter,2008-02-28,2008-03-06,TED2008,934.0,1232055.0,36000.0
230.0,"5 predictions, from 1984",Nicholas Negroponte,1984-02-02,2008-03-11,TED1984,1509.0,1119188.0,33000.0
229.0,My stroke of insight,Jill Bolte Taylor,2008-02-27,2008-03-12,TED2008,1104.0,28566951.0,857000.0
231.0,My days as a young rebel,Frank Gehry,1990-03-03,2008-03-13,TED1990,2658.0,728017.0,21000.0
233.0,My wish: Once Upon a School,Dave Eggers,2008-02-28,2008-03-18,TED2008,1455.0,1744149.0,52000.0
234.0,My wish: The Charter for Compassion,Karen Armstrong,2008-02-28,2008-03-19,TED2008,1273.0,2033992.0,61000.0
232.0,My wish: Find the next Einstein in Africa,Neil Turok,2008-02-28,2008-03-20,TED2008,1470.0,638011.0,19000.0
174.0,My green agenda for architecture,Norman Foster,2007-01-01,2008-03-24,DLD 2007,1903.0,902109.0,27000.0
236.0,A look inside the brain in real time,Christopher deCharms,2008-02-29,2008-03-24,TED2008,223.0,2091165.0,62000.0
237.0,The call to learn,Clifford Stoll,2006-02-28,2008-03-26,TED2006,1057.0,3341159.0,100000.0
186.0,"""M'Bifo""",Rokia Traore,2007-06-06,2008-03-27,TEDGlobal 2007,406.0,320083.0,9600.0
235.0,The search for the true face of Leonardo,Siegfried Woldhek,2008-02-29,2008-04-01,TED2008,244.0,1382386.0,41000.0
239.0,Sputnik mania,David Hoffman,2007-03-03,2008-04-02,TED2007,210.0,410993.0,12000.0
241.0,A new kind of music video,Jakob Trollback,2007-03-03,2008-04-03,TED2007,220.0,552562.0,16000.0
242.0,Questioning the universe,Stephen Hawking,2008-02-27,2008-04-04,TED2008,598.0,13474628.0,404000.0
243.0,New thinking on the climate crisis,Al Gore,2008-03-03,2008-04-08,TED2008,1654.0,2306641.0,69000.0
245.0,Free or cheap Wii Remote hacks,Johnny Lee,2008-02-28,2008-04-11,TED2008,320.0,7020956.0,210000.0
246.0,Inventing instruments that unlock new music,Tod Machover + Dan Ellsey,2008-03-03,2008-04-15,TED2008,1221.0,611654.0,18000.0
247.0,The new open-source economics,Yochai Benkler,2005-07-07,2008-04-16,TEDGlobal 2005,1059.0,935798.0,28000.0
249.0,World-class health care,Ernest Madu,2007-06-06,2008-04-17,TEDGlobal 2007,990.0,449942.0,13000.0
251.0,Making sense of string theory,Brian Greene,2005-02-02,2008-04-22,TED2005,1132.0,6502411.0,195000.0
250.0,Where does creativity hide?,Amy Tan,2008-02-02,2008-04-22,TED2008,1352.0,3593519.0,107000.0
254.0,Wake up! It's They Might Be Giants!,They Might Be Giants,2007-03-03,2008-04-29,TED2007,1021.0,451931.0,13000.0
253.0,CERN's supercollider,Brian Cox,2008-03-03,2008-04-29,TED2008,879.0,4327524.0,129000.0
255.0,The thinking behind 50x15,Hector Ruiz,2007-06-06,2008-05-01,TEDGlobal 2007,1177.0,351575.0,10000.0
258.0,6 ways mushrooms can save the world,Paul Stamets,2008-03-03,2008-05-06,TED2008,1044.0,8282051.0,248000.0
259.0,Can we domesticate germs?,Paul Ewald,2007-03-03,2008-05-07,TED2007,1052.0,663373.0,19000.0
260.0,Juggling as art ... and science,Michael Moschen,2002-03-03,2008-05-08,TED2002,2202.0,1107976.0,33000.0
261.0,A thought experiment on the intelligence of crows,Joshua Klein,2008-03-03,2008-05-13,TED2008,586.0,2750291.0,82000.0
248.0,How the news distorts our worldview,Alisa Miller,2008-03-03,2008-05-14,TED2008,249.0,2315262.0,69000.0
263.0,What's wrong with what we eat,Mark Bittman,2007-12-12,2008-05-15,EG 2007,1186.0,5013644.0,150000.0
264.0,The astonishing hidden world of the deep ocean,Robert Ballard,2008-02-29,2008-05-20,TED2008,1079.0,1762274.0,52000.0
266.0,Designing objects that tell stories,Yves Béhar,2008-02-29,2008-05-21,TED2008,1049.0,1345695.0,40000.0
267.0,Moving sculpture,Arthur Ganson,2004-03-03,2008-05-27,TED2004,924.0,1025663.0,30000.0
268.0,A hospital tour in Nigeria,Seyi Oyesola,2007-06-06,2008-05-27,TEDGlobal 2007,849.0,279364.0,8300.0
270.0,"The ""bottom billion""",Paul Collier,2008-03-03,2008-05-28,TED2008,995.0,1658249.0,49000.0
